,TL-hippocampus-R,TL-hippocampus-L,TL-amygdala-R,TL-amygdala-L,TL-anterior-temporal-lobe-medial-part-R,TL-anterior-temporal-lobe-medial-part-L,TL-anterior-temporal-lobe-lateral-part-R,TL-anterior-temporal-lobe-lateral-part-L,TL-parahippocampal-and-ambient-gyrus-R,TL-parahippocampal-and-ambient-gyrus-L,TL-superior-temporal-gyrus-middle-part-R,TL-superior-temporal-gyrus-middle-part-L,TL-middle-and-inferior-temporal-gyrus-R,TL-middle-and-inferior-temporal-gyrus-L,TL-fusiform-gyrus-R,TL-fusiform-gyrus-L,cerebellum-R,cerebellum-L,brainstem-excluding-substantia-nigra-,insula-posterior-long-gyrus-L,insula-posterior-long-gyrus-R,OL-lateral-remainder-occipital-lobe-L,OL-lateral-remainder-occipital-lobe-R,CG-anterior-cingulate-gyrus-L,CG-anterior-cingulate-gyrus-R,CG-posterior-cingulate-gyrus-L,CG-posterior-cingulate-gyrus-R,FL-middle-frontal-gyrus-L,FL-middle-frontal-gyrus-R,TL-posterior-temporal-lobe-L,TL-posterior-temporal-lobe-R,PL-angular-gyrus-L,PL-angular-gyrus-R,caudate-nucleus-L,caudate-nucleus-R,nucleus-accumbens-L,nucleus-accumbens-R,putamen-L,putamen-R,thalamus-L,thalamus-R,pallidum-L,pallidum-R,corpus-callosum-,Lateral-ventricle-excluding-temporal-horn-R,Lateral-ventricle-excluding-temporal-horn-L,Lateral-ventricle-temporal-horn-R,Lateral-ventricle-temporal-horn-L,FL-precentral-gyrus-L,FL-precentral-gyrus-R,FL-straight-gyrus-L,FL-straight-gyrus-R,FL-anterior-orbital-gyrus-L,FL-anterior-orbital-gyrus-R,FL-inferior-frontal-gyrus-L,FL-inferior-frontal-gyrus-R,FL-superior-frontal-gyrus-L,FL-superior-frontal-gyrus-R,PL-postcentral-gyrus-L,PL-postcentral-gyrus-R,PL-superior-parietal-gyrus-L,PL-superior-parietal-gyrus-R,OL-lingual-gyrus-L,OL-lingual-gyrus-R,OL-cuneus-L,OL-cuneus-R,FL-medial-orbital-gyrus-L,FL-medial-orbital-gyrus-R,FL-lateral-orbital-gyrus-L,FL-lateral-orbital-gyrus-R,FL-posterior-orbital-gyrus-L,FL-posterior-orbital-gyrus-R,FL-subgenual-frontal-cortex-L,FL-subgenual-frontal-cortex-R,FL-subcallosal-area-L,FL-subcallosal-area-R,FL-pre-subgenual-frontal-cortex-L,FL-pre-subgenual-frontal-cortex-R,TL-superior-temporal-gyrus-anterior-part-L,TL-superior-temporal-gyrus-anterior-part-R,PL-supramarginal-gyrus-L,PL-supramarginal-gyrus-R,insula-anterior-short-gyrus-L,insula-anterior-short-gyrus-R,insula-middle-short-gyrus-L,insula-middle-short-gyrus-R,insula-posterior-short-gyrus-L,insula-posterior-short-gyrus-R,insula-anterior-inferior-cortex-L,insula-anterior-inferior-cortex-R,insula-anterior-long-gyrus-L,insula-anterior-long-gyrus-R
putamen-L,-0.7150575121652205,-0.8382821567572707,-0.37817567636773197,-0.6066970055113814,-0.3112336815420549,-0.32569997204596507,-0.18517205083808677,-0.21098533406501457,-0.6946134539476649,-1.008075642951581,-0.7465951409861987,-0.3061880873885312,-0.31131774182291866,-0.21908547110016843,-0.5837708212352278,-0.6604923726511908,-0.42514796396922133,-0.4528464697376311,-0.6040834550575346,-0.24828725552053496,-0.28311214045203614,-0.0877956201548726,-0.07657264401507392,0.5253294662141084,0.19449791436968566,0.1765369315521128,-0.004521900801132073,-0.0026724607834280323,-0.13299022874560873,-0.39540008015662176,-0.407606827777515,0.09664169400363465,0.4580691248438802,-0.2472521675317404,-0.1359089317852984,0.0737833473724655,0.03991158226174485,0.0,0.054869777141193454,-0.16217492309932907,-0.10367505509160513,0.7853665350810869,0.5563217558293732,0.5150770298814565,-0.775045526364485,-0.8521749070365469,-0.49646070254989766,-0.28636530234515134,-0.1719121486492413,-0.12545864845761892,0.3157529961534684,0.2478225441240869,0.260348200307708,0.41423662451943366,-0.08339513625281098,-0.08472514637204176,0.11066600430276918,0.014065861151279224,-0.4751435793425016,-0.8591473721104158,-0.012740892568803452,0.09703332231814904,-0.3621099717962334,-0.10636439678222667,-0.018799299947248202,-0.029770100589647616,0.46915789725768187,0.40799048184073455,0.2404275792369975,0.5662940279489072,0.497861783502778,0.6995926177394556,0.2510716273015671,0.19338306606766162,-0.1263542723574354,-0.2920374649002521,0.21018209505113533,0.47303844298108233,-0.2598998526767331,-0.14412625762070386,-0.0006868140420805968,-0.18511184989775809,0.2410760775104448,-0.13580237060557537,0.39162444876148184,-0.008727178868279784,-0.16194990981826002,-0.3812695404553246,0.4037617687036761,0.1186884140209568,-0.2582466505279498,-0.39576928896016517
putamen-R,-0.7925747784898156,-0.794653146328819,-0.4131095127782539,-0.5819998502681147,-0.2734777224211685,-0.24088242890000872,-0.24235560888416197,-0.1685848321097022,-0.6367861100089198,-0.9083086849780101,-0.7008695920262715,-0.22335489361158406,-0.32278516620452125,-0.17478852507262566,-0.5714881377829786,-0.6264141307475564,-0.4458773823582527,-0.4577427944860455,-0.5646370518062034,-0.0972674532055674,-0.12873422008168983,-0.07565339693654934,-0.04618858954888294,0.5627871912954138,0.20335609782428257,0.2454160430360785,0.09824541324742186,0.030835972164627412,-0.09914169501702136,-0.38932227967417243,-0.4478145519404807,0.1623102058042727,0.4806541352451492,-0.2717336844303775,-0.26523501423856544,0.10005223024786042,0.10378326160154705,0.054869777141193565,0.0,-0.0920888670056435,-0.034030841878267826,0.7857729115041013,0.7198521701256415,0.43528188808087903,-0.9333828149731984,-0.9629265988747802,-0.6658583962747204,-0.2919529889910725,-0.1092185271808267,-0.030992800171643964,0.2615262243232656,0.20458435678652656,0.3312808033607153,0.41517885091282875,-0.10354352256270632,-0.13982036572752232,0.13825838309123495,0.049206200038468206,-0.5662165411139254,-0.9157419547745781,0.09094288915295462,0.15259969983624627,-0.21775608653493955,0.008983468617470347,0.18499747105539416,0.14095029949604979,0.43558458429301483,0.35554553526879973,0.3267482261340323,0.528475759814454,0.5661181690328154,0.6228119560225605,0.2351314593127677,0.23727211408098317,-0.024981944724989325,-0.15835521950060272,0.20881642972493192,0.5598712302066268,-0.20811158908348176,-0.1443100335391745,-0.07544088223402357,-0.26579389127187175,0.33404677252068565,-0.022149932657383742,0.45375056198165975,0.22081232757317898,-0.09284953906640481,-0.28513473804583644,0.2680910781932069,0.11293721201354594,-0.2950592853256842,-0.37654999074224205
thalamus-L,-0.5046329502762281,-0.603892812491606,-0.3646573209204321,-0.5216077967335906,-0.06483433232449431,-0.08899323214942625,0.16818701667777736,-0.007497897530207243,-0.47988980771068435,-0.5656023039676079,-0.57052695618743,-0.4740392296612003,-0.38969728410930116,-0.2153895148955868,-0.08542480744133278,-0.22541879910523765,-0.13393782062383786,-0.16294092126306786,-0.40031988529428286,-0.13270950184531716,-0.2875771164819012,-0.17964458330704008,-0.25660165747456987,0.22407535029696285,0.39818729412730947,-0.08416149072859633,-0.3086077332900883,-0.22312845057983688,0.06047817950310391,-0.5177964417828941,-0.47793282805660925,0.15247123855981215,0.38087959549106765,-0.21577513218334055,-0.1873500632627349,-0.5406519641985766,-0.15918506527671836,-0.16217492309932907,-0.09208886700564356,0.0,0.008868541246173978,-0.10919091621821325,0.31811490013370064,0.5223692483334439,-0.20611199144033496,-0.3488549044199013,0.02945958745136923,0.031080148669943526,-0.32524524466687904,0.09391366727095582,-0.4781687064929352,-0.43174469981873254,-0.2887866378026038,-0.3642747601395905,-0.19556689192143875,0.009971506799920154,-0.14932436129064672,-0.2441994490266299,-0.46089909846873856,-0.29594178244743996,0.15504433924069594,0.24038782663589886,-0.08740562736241415,0.1119541318858358,0.1596868991957413,0.029675909894084793,-0.3028471733902841,-0.2813362246881542,-0.19645254228974124,-0.023183950010106355,-0.17312515148488192,-0.0857549418116686,0.08393656805726328,-0.19224648250563325,-0.3736062214809609,-0.21012547569460882,-0.1481189212062784,-0.028383622314875928,-0.276394434712893,0.28510721124891525,-0.28897787020259674,-0.20823318099357574,-0.42081324831766076,-0.11271783207980773,-0.3920290130794232,-0.2179405747110972,0.04825574652107796,-0.18921189684937056,-0.08199299140721085,0.18144186712956595,-0.5098921285679868,-0.5623132818454897
thalamus-R,-0.41059955210305743,-0.5322430016539321,-0.3267667001188603,-0.40461598204005783,0.012276473759025769,-0.05884587627681491,0.16384632209455707,0.011142196737622678,-0.41680126324152483,-0.4716403392380572,-0.4110633356041803,-0.32545730883798224,-0.35419817255068786,-0.16428950097457068,-0.049445010379542,-0.2268621551023172,-0.18540844925118263,-0.2019623063735893,-0.42098631102617745,-0.009593448123785597,-0.15018668719249995,-0.12487799689256679,-0.20426493670867446,0.030226946180942516,0.18096494708144778,-0.060492383581229665,-0.2808169726586026,-0.1777966451497188,0.07021738781835543,-0.4294286227864369,-0.34826947835533506,0.11163308274454792,0.29906091287263625,-0.21994645757889666,-0.1734075077137061,-0.38971745501245414,-0.04501589327678379,-0.10367505509160518,-0.03403084187826777,0.008868541246174089,1.1102230246251565e-16,-0.07935362162139781,0.3325181839730385,0.34354771785358884,-0.10447743026707679,-0.34539963952521036,0.10174630431463416,-0.015117655002896725,-0.32637304418646884,0.09934429431868985,-0.5248876055054337,-0.49022613765340584,-0.22872607353909052,-0.30751724122646795,-0.16998232464557303,-0.03072881120534507,-0.16711792489230134,-0.27336070101614796,-0.46175738972313085,-0.29744442652514513,0.1698676116472594,0.27681873472724056,-0.05124290966578554,0.13802254291128468,0.2038621805425126,0.023078787865178696,-0.360560882600101,-0.293591524640284,-0.12761397806059857,0.002294768076298387,-0.17005797621199228,-0.06597580444604167,-0.08735163681643265,-0.28809788312346385,-0.2923337646615669,-0.0963118198594457,-0.32757975662992955,-0.14097489117969392,-0.18397115627129434,0.35607531415430715,-0.3346024429669451,-0.19885915048925717,-0.4282300498732696,-0.08265766625764746,-0.35955223407582304,-0.11226270812187152,0.10336023540248168,-0.06689295179098585,-0.14391792614301585,0.0754562886199742,-0.45758733176134825,-0.40917897629625444
pallidum-L,0.1267419988329615,-0.18741547347527798,0.059793959740874106,-0.3713579412327357,0.5105719488792888,0.3263405962956509,0.24526325567316837,0.22387838089369783,0.35889325766263747,0.0850760402913042,-0.24774414626567218,-0.03222664806660619,0.30794650626687003,0.15988321037177125,0.4155235775428998,0.2622205446804856,-0.017572713047248556,-0.03577570889121917,-0.03340469809968358,0.22765512287301887,0.041519935500180016,-0.25421437373079464,-0.2574463123035992,-0.20700144538280943,-0.12588046677916992,0.18295573369165716,0.07038831688739886,0.24420881945874365,0.2039722784602943,-0.13403398486128537,-0.10674079042965447,0.09275567352242613,0.112607673047038,0.7421117569675534,0.899756762493774,0.3720615320931461,0.5234763332402039,0.7853665350810868,0.7857729115041013,-0.10919091621821314,-0.07935362162139781,0.0,-0.027741563186234997,-0.1281675309378621,0.3306325300011863,0.4432085600744379,-0.018663673637615827,-0.232288133592139,-0.28716941265180895,-0.10124493954523608,0.41037379911624966,0.4164851393187717,0.30194821208404254,0.12368443758754231,0.19753690727864642,0.3364116093267792,0.27242515684402363,0.12397950118772999,-0.20706067243869714,-0.4251045648731784,0.1300766738608497,0.3187420026114237,-0.5333347266636232,-0.42074550285096074,-0.4118062821839133,-0.42180244504670866,0.40623743039500443,0.519925989953522,0.4034604577774437,0.36032304463309545,0.5669682056259194,0.5409068071773027,-0.22755900486290975,-0.10802698745628811,-0.055938767849264145,0.05460637857937877,-0.06772477377757047,0.08010237603466758,0.04729845728611981,0.21715036417860595,0.13865199567667358,0.06698388253842971,0.05438336752879802,0.34233068123350097,0.16807453647830636,0.10512559523069984,0.06439254093166519,0.09618896404939815,0.12292564381645166,-0.12957474728512694,0.12226052913217447,-0.006458114925171135
pallidum-R,-0.3169624338388061,-0.695939429133596,-0.48119005602522247,-0.6804176295313219,0.23041354220394514,-0.015051999036435837,0.1214246373226503,-0.04454853087561894,0.12491326860007598,-0.2887944218288999,-0.5471953588220326,-0.47207142307837063,0.014382480149114002,-0.11082943859861405,0.25764446989390116,-0.1994586580973059,-0.13143082854838514,-0.16510106111332779,-0.34662472430634683,-0.10809244759773363,-0.11031770203582317,-0.11995232704288074,-0.1606899703085115,0.02013595249467539,0.2376457982143334,0.3368210134517307,0.2610956774176717,0.7068577924979877,0.5862317206757759,-0.34331103108513367,-0.17344035843303812,0.3462988460410714,0.30439134593402484,0.4504806872936053,0.6532264603412938,0.1339571132768444,0.5336214492486935,0.5563217558293734,0.7198521701256415,0.31811490013370064,0.3325181839730386,-0.027741563186235108,-1.1102230246251565e-16,-0.05469520353620316,0.08262112028778089,0.09777786265923633,-0.08080708671080816,-0.6249949160669819,0.18516362576862672,0.32381855289072176,0.037015757867925304,0.05114235982413403,0.2904153385602035,0.15262422291828995,0.3312818349500134,0.31706117215543406,0.6141963191302061,0.5019766454351655,-0.30453108884386765,-0.3033270281363622,0.2954365181694177,0.3786083825797393,-0.43602350942463197,-0.17947006587869374,-0.03183549795821827,-0.07456812775282076,0.2577686591373391,0.46222461017446426,0.5314569647143269,0.446320097385101,0.43271930187492474,0.5504732573718892,-0.2528203667776606,-0.3762378208791964,0.07007888323244146,0.1722388721651303,-0.26608231165264346,0.06348072200961999,-0.1118002699440368,0.02797323010324612,0.11001469385781432,0.08437888089747483,-0.311461488927797,0.06191448250588209,-0.19730553554300154,-0.23120997771189683,0.028766087328119333,-0.14361015912555872,0.03859523413973135,-0.30260350377975453,-0.30067430419251295,-0.3336004431493105
corpus-callosum-,0.5675507560545364,0.4874761710671214,0.3577949690813991,0.4737246366937985,0.557529644425802,0.6151605781113907,0.5511487856277102,0.4318218180113782,0.47073167950237493,0.6407689379793049,0.5715142863153918,0.2951567111332275,0.43851588217176934,0.1586599584700164,0.7761970295071442,0.7393765529087757,0.3194281387696664,0.18782593128058878,0.7645079532292964,0.5127726264999665,0.5320423273470165,-0.020976972163126162,0.08046237802934408,0.025744932912564855,0.24934077518735076,0.16732498958339787,0.1642068733689913,0.07292734064532275,0.33153626009438697,-0.1145598567546422,0.15141749577797975,0.2140229361452081,-0.05393457312924012,1.0949076258383204,1.1200594295618316,0.8309430713222683,0.8765595176978288,0.5150770298814566,0.43528188808087903,0.5223692483334439,0.34354771785358884,-0.1281675309378621,-0.05469520353620319,0.0,1.0341286681058968,1.3243264884264672,0.25329824542244544,-0.08419364526209007,0.27151619183949927,0.28862551333455844,0.24033125418020937,0.23071016787724172,-0.3061081920307063,-0.12024556987237983,0.13027927232340292,0.21766125324068247,0.3819173779856777,0.4971465263431261,0.17062587310948135,0.44657507620271586,0.005764184978897857,0.08891037346528607,-0.24747677186968145,-0.30449004484704445,-0.3069095648902941,-0.12449794067740491,-0.02255316785078844,0.12746377343972845,-0.14942533042652142,-0.026369119052627177,0.1668580094776576,0.27469125328203087,-0.09204994670762667,-0.13351411292666016,0.7456919429773047,0.7384494585936748,0.20944098176212567,0.018275592788550732,0.48656513089454556,0.5660854327480445,0.4280331653094071,0.4827550468337785,0.20961439308325233,0.3618701932989253,-0.44176222131470555,-0.10279613064924567,0.04826038130797336,0.13784221073451652,0.08229202498902782,-0.008696648984114874,0.46823772085652,0.33599757447616224
Lateral-ventricle-excluding-temporal-horn-R,-0.33581193138843346,0.08680009242591841,0.09896217131854967,0.1953424903009035,-0.07807550898461668,0.11335558995313125,-0.047069050354155983,0.1672867847890485,-0.14180915854474435,0.1376956390486337,-0.4242694823758397,-0.5048154116478144,-0.2871778846850545,-0.16747369686926097,-0.010285298037042645,-0.13784199817169468,0.5824521280005215,0.5768796473851007,0.32759277272312287,-0.12540822539291813,-0.028062811481301575,-0.4322719850071861,-0.3659541059133967,0.589618359649046,0.7353181879933104,-0.5598606401009965,-0.7076441677987941,-0.7612479657215049,-0.5186803687053592,-0.8632045265878661,-0.7956022070524613,-0.4856873144178903,-0.11173509611274554,-0.4664434480460582,-0.5999216476183914,-0.3657114324465736,-0.3057027614554896,-0.775045526364485,-0.9333828149731984,-0.20611199144033496,-0.10447743026707679,0.3306325300011863,0.08262112028778089,1.0341286681058968,0.0,-0.08615058973456924,-0.2994100866469875,0.5029059764206512,-0.46888508795366085,-0.20086745720088928,-0.1947790280409522,-0.20752730079445944,-0.1178203777996496,-0.2292988940470394,-0.4178958077916127,-0.45502540668377306,-0.6274397086118889,-0.6636601263548899,-0.631082557383744,-0.37585848908904224,-0.6775117396407458,-0.7525954514986382,0.047915140588178196,0.16350995047845485,-0.1268040507306568,-0.13275589844938004,-0.32013865007002756,-0.5453300942226229,-0.33625156227295594,-0.20411838431743967,-0.14440886214554505,-0.4293044436918306,0.787276038322615,0.9891240591954513,0.09833848399493553,0.13295393080166612,0.4903425830008303,0.7399649450709709,-0.13521943766697153,-0.11226574757204191,-0.9501599765384243,-0.6709834004405729,0.08621094743952573,-0.3001397985328705,-0.3104340319287392,-0.15111077223855135,-0.06394485134660685,-0.4144327584183713,0.35258347504899407,0.7592872088415514,-0.738855052464293,-0.5571829468609413
Lateral-ventricle-excluding-temporal-horn-L,-0.24139487687561895,-0.07284042517290892,-0.031053832796588327,0.20815136417042657,-0.1199737302691089,-0.06632275092629886,-0.2310396950201551,-0.16152962011759306,-0.4354699690478255,-0.12036717267897673,-0.24284811371841403,-0.49001312503616046,-0.5106194193728733,-0.6265136532686024,-0.212759836407988,-0.24682951633010958,0.25039334616641307,0.19937771832089546,0.38035869155772817,-0.1276076694149309,0.005228669059092361,-0.1352473296612876,0.06794158642662243,0.8140471177310086,0.7532041126248588,-0.4813434737456671,-0.6844412737174994,-0.9971307092076216,-0.654108582029531,-0.7490097098949302,-0.4858383393107042,-0.7085717467017361,-0.23818263754481447,-0.3899790200799657,-0.35906440674511503,0.0242162374681959,-0.04730543746869659,-0.8521749070365467,-0.9629265988747802,-0.3488549044199013,-0.34539963952521036,0.44320856007443793,0.09777786265923633,1.3243264884264672,-0.08615058973456946,1.1102230246251565e-16,-0.05087651056153932,0.3612770029439743,-0.5774179603790357,-0.2410704782133129,0.09677496002161337,0.023220753594465904,-0.13409691648768515,0.09282642035795652,-0.5160565295491464,-0.43738087699367506,-0.7340708481061033,-0.542691763117987,-0.5791893906408871,-0.3995805083764371,-0.8555811967267213,-0.6504083918016956,-0.05843991689269387,0.05447407444515695,-0.39128305002311264,-0.16670801149607029,-0.059547997181287185,-0.29384546189619765,-0.3605200729590393,0.11822222048081195,0.06981162588826015,0.15722732788450516,0.7316974724251775,0.7083515830733618,0.12545245075572314,0.17220421435795485,0.7986936856056582,0.5807510878752976,-0.17325171828235572,-0.06578652065295382,-0.6034944696264464,-0.326143933275048,0.12612680890730354,-0.26772996476968514,-0.18789440695109647,-0.035507254745499324,-0.40620969906207527,-0.44499370293302226,0.47709186268528947,0.541651027744535,-0.3771646706147521,-0.25756776432440576
Lateral-ventricle-temporal-horn-R,-0.10815003927656597,0.3558527305349162,-0.04168296050353104,0.33674043387273656,0.14698055899181792,0.3976710808346693,-0.06548477363249962,0.09035836237329409,0.10105854222870952,0.3790506299657215,-0.26901211146503956,-0.21457883875541867,-0.5267399673060241,-0.23352084962140374,-0.13538267853075536,0.14325438762777726,0.380503893236462,0.354969546597422,0.47724369321586785,0.3468626269133769,0.41690208655119065,-0.543959522591731,-0.4158390437213073,-0.04680256076670458,0.2750749485994747,-0.4698552102039367,-0.4208551242066645,-0.4905128542801872,-0.49994226715224754,-0.4251482538258986,-0.4525966429438349,-0.3462621081660148,-0.482506257663878,-0.5360664074844743,-0.6995495125216371,-0.38891676774351885,-0.26615058308399236,-0.4964607025498976,-0.6658583962747204,0.02945958745136923,0.10174630431463416,-0.018663673637615813,-0.08080708671080815,0.25329824542244544,-0.2994100866469875,-0.05087651056153932,0.0,0.7773774077194764,-0.26362663692138005,-0.37091113493820443,-0.4554365429326748,-0.4671736964756976,-0.31324674807366193,-0.62627429364242,-0.4415554614842997,-0.5520722672758708,-0.48752015900088985,-0.5491539512809401,-0.4813921887408552,-0.48124736264596124,-0.09829281720932787,-0.2453937653116084,-0.07659566030628023,0.2399008781962137,0.006041226562905705,-0.1939794572372398,-0.5954646430478321,-0.6521839828991596,-0.3391868299997016,-0.744069704200041,-0.3688041882835462,-0.6306367132027141,0.20235724925429183,0.4451525419211976,-0.11303363758394387,0.1367960586238411,-0.07329241186671803,0.05507774267681023,-0.16731055901559244,0.02579784455875933,-0.8989738855285699,-0.7503424251709334,-0.18986140770489138,-0.2818581703590162,-0.005821002584627838,0.1745339939288462,0.37226467359759563,0.09360033452841876,0.03799219603474034,0.34141206415843234,-0.19959850799409884,-0.21183427207948907
Lateral-ventricle-temporal-horn-L,0.38036946809749306,0.0568665010454843,0.16666965245599635,0.17767693200927792,0.9964553656279359,0.813432385937223,0.5794397549358183,0.28836983121162235,0.31332245095927885,0.4246318671711638,0.2620411889146067,-0.0292500050018569,-0.09279830223180108,-0.3542712746868012,0.4320401625370599,0.34471052867262253,0.18234677088797707,0.15791794264344072,0.5511003845798642,0.22589136490792946,0.29057659284302795,-0.5383933010696876,-0.4192188606721714,-0.3043734329216857,-0.09243983107980024,-0.6205408837445255,-0.4316974861629008,-0.3930263754988641,-0.30220267677985535,-0.3790484632146567,-0.022261645448746967,-0.36899895240254704,-0.44865788331922574,-0.20740578953910968,-0.010888348468097914,0.07987048968360282,0.145264146079433,-0.28636530234515134,-0.2919529889910725,0.031080148669943526,-0.015117655002896718,-0.232288133592139,-0.624994916066982,-0.08419364526209007,0.5029059764206512,0.3612770029439743,0.7773774077194763,0.0,-0.2117687589446116,-0.17019500050332426,-0.13513890733179063,-0.21591475631219553,-0.0206385320279317,-0.08957671672750644,-0.48536780273977687,-0.23576145877805849,-0.22181747535185864,-0.18942248874713374,-0.2233707742688315,0.1422780955501724,-0.2900450322990462,-0.010114190953413593,-0.6979517792627066,-0.6148395194402404,-0.7113958962057135,-0.7853905795469582,-0.320099359400034,-0.16948059798926796,-0.09900758024255879,0.06829648126939769,0.107235643349675,0.22536845921897963,-0.010839514729415287,0.1060802998602838,0.04946951964089438,0.36146906252530625,-0.1441225787689758,-0.10561309507936312,0.24778578045198232,0.7364642777054186,-0.27303163620075643,-0.02891787002647081,-0.3810422748581028,-0.10570776127019543,-0.008659749992154617,0.03376294538541472,0.39672482865177017,0.2881202611931379,-0.038557420736616554,0.005341910236630776,0.2886046319928972,0.2036665951201278
FL-precentral-gyrus-L,-0.12254046504059257,-0.22575523540038042,0.11217038458847634,0.05650293434301315,-0.15135673164306795,-0.06774841216119928,-0.3935688030294911,-0.16952939150739985,-0.11800432447036893,-0.30999755389706984,-0.30726478209744146,-0.05693017146323018,-0.2378610429265476,-0.026006436855466053,-0.09649857419020282,-0.12602871210664462,-0.49357585734598797,-0.4856966989939834,-0.20559988412417396,-0.27649235998611704,-0.39674682421985674,0.2482242834899305,0.399213313056362,-0.020070648327815133,-0.1730723860852752,0.018936753351080637,0.2382920209617418,-0.1376792641389235,-0.4279214010408525,0.1939939603568828,0.05216825961305107,-0.21186996853393536,-0.049613037274499144,-0.19528839630139339,-0.32134522609747845,-0.2782136726355775,-0.39403236074642584,-0.1719121486492413,-0.1092185271808267,-0.3252452446668791,-0.32637304418646884,-0.28716941265180895,0.18516362576862672,0.27151619183949927,-0.46888508795366085,-0.5774179603790357,-0.26362663692138005,-0.2117687589446116,-2.220446049250313e-16,-0.1654403567136825,0.10758526959432466,0.1274691107510015,-0.04072389964862125,0.282091864081099,-0.21593477732579536,-0.36395171134011384,-0.1209750725420985,-0.07615711728545882,0.26829010700466055,-0.1283129320469304,0.12632223041520124,0.22670536339159283,0.16204735669580356,0.3172480120072691,0.4537978133072412,0.574753976933061,0.3466112401536983,0.22001796880655808,0.08020924632049889,-0.007436491946209378,0.16687009454599172,0.30350735039979665,-0.45629930667966656,-0.4669312778374576,-0.37945399134974345,-0.614024366480636,-0.24926603975605982,-0.36945382824586537,0.09926593613853629,-0.3237570132249313,0.18212231612051816,-0.12278076471897173,0.16676540063553605,-0.07219004552830502,0.04059858567864741,0.20440329149263797,-0.590150333390035,-0.16119392799490265,-0.24689237880481235,-0.6160076135737687,-0.11648607098568617,-0.18792071050658982
FL-precentral-gyrus-R,-0.4157242611864445,-0.2168237969735553,-0.13149245289151187,-0.11273397995022019,-0.3226773987420283,-0.24030246901851876,-0.6430401479714906,-0.5275304024381184,-0.15751333007564522,-0.138409356076268,-0.4815087561791472,-0.44054149033931267,-0.15490231612249492,-0.31632484761131224,-0.08626809894420687,-0.21653830298021634,-0.13620439848929744,-0.10551268599693203,0.22770593440387504,-0.3886827455218617,-0.23493180324462645,0.25191255249178013,0.5469601567626422,0.07237014466519967,0.11385789135790453,0.14774254131141223,0.39439659955966044,-0.208570488518098,-0.11208372845100245,-0.20177186940504271,-0.0937016807922793,-0.12787837232358912,-0.1705531905336799,0.015810475259315976,-0.09691397525296114,0.0457438795356514,-0.21594289686405044,-0.12545864845761895,-0.03099280017164391,0.09391366727095579,0.09934429431868985,-0.10124493954523606,0.32381855289072176,0.28862551333455844,-0.20086745720088933,-0.24107047821331287,-0.37091113493820443,-0.1701950005033243,-0.1654403567136824,1.1102230246251565e-16,0.03309349747250456,0.06139518105909744,-0.12762895583468198,0.19662239007925553,-0.3213366461982132,-0.23373110710063866,-0.07871469868491027,0.09619372448019908,-0.0777603774967377,-0.19243824813251775,0.05586279653379861,0.16818619416861613,0.3578848779803268,0.48125044066874956,0.5894442998477721,0.8870935161699638,0.2297780302354095,0.1673069532692963,-0.1591026504316282,-0.003964902788096192,0.057150652458248005,0.17322147701895815,-0.11775282546308778,-0.22215210296775667,-0.020552587507569553,-0.2647351328110676,-0.022249557959390404,-0.10725177846348188,-0.3340486889052128,-0.5273621844066312,-0.05965855656827207,0.07885637076347352,-0.02520339219499871,-0.12897872824129614,-0.09591957026353105,0.2034233560897202,-0.5225837990267417,-0.3166194521242057,-0.33282216133259857,-0.3999682267590039,-0.3035403012727824,-0.21628648671808232
FL-straight-gyrus-L,-0.24631409967176898,-0.17105154455035504,-0.15768225054827723,-0.2350233307972707,-0.2223885225817477,-0.4686649180294444,0.1933922840179954,0.045954510758562994,-0.38924989753035405,-0.3485079794513393,-0.12272370595964616,0.07095364353824063,0.11811022846907465,0.012979097924772975,-0.22046615183085885,-0.20305265233494937,-0.2670361537478966,-0.2581185564732244,-0.46606361469252733,0.01103377655443824,-0.2230834722117629,0.06980014708847586,0.05521377440844075,0.656340906330465,0.25223443746736585,0.45447526937969945,0.2630733309869304,0.19555864447694332,0.05003155366049475,0.09322271828984155,-1.9744637115459707e-05,0.015752052957616836,0.31040481707903117,0.35620146558429444,0.32526821912207404,0.2198931468409001,0.13007871861539866,0.3157529961534684,0.26152622432326567,-0.4781687064929353,-0.5248876055054338,0.41037379911624966,0.0370157578679253,0.24033125418020937,-0.19477902804095218,0.09677496002161337,-0.4554365429326748,-0.13513890733179063,0.10758526959432464,0.03309349747250456,0.0,-0.008591293514052856,-0.07341564590385696,0.3117789382654562,0.5382555372932616,0.5497121311210428,0.07981003176730786,0.08101147202764619,0.0015642688235923408,-0.1463597078114023,-0.10198029775342841,-0.11840797935357787,-0.14027200403444837,-0.23483720383649992,-0.4475943362595665,-0.40021658514274694,-0.08777536894992788,-0.05414530650693283,0.1280776403757899,0.43687452242558766,0.22040951996178593,0.4076301577418073,0.5311718107995702,0.4211202065843823,0.4936529440946697,0.173990975662754,0.5264911552571865,0.35803190192121176,-0.2107216772378372,-0.2895992095737774,0.17994638131078566,0.24190379644832374,0.5599097872195297,0.4011532268689346,0.4395271184749591,0.29675260931453257,-0.09297185996905788,0.17711778504304682,0.14267894343505744,-0.16162248717702316,0.23638122592827127,0.29222260884940227
